Color,Magnitude
6.459071717299664783e-01,2.462702355467704507e+01
-7.061406210307090703e-01,2.592441015456692455e+01
-3.049563540239255133e-01,2.541433529934700175e+01
4.147011185448619131e-01,2.457371515867252754e+01
6.075732165913905192e-01,2.457579422491185639e+01
1.541315152490518869e-01,2.509162073074577748e+01
2.690895250170655117e-02,2.505886275951728948e+01
4.581960555157209569e-01,2.486441568295220605e+01
3.035938107935116648e-01,2.549213605545580918e+01
8.484413098387122432e-02,2.489938227149893990e+01
-5.449746871521163882e-01,2.557034901319564213e+01
-2.731251573956932077e-01,2.522362224984778223e+01
-6.418382886209883509e-02,2.497060903951722821e+01
-5.283622695658252155e-01,2.570042617950818098e+01
-4.004768908843949760e-01,2.546069193274988507e+01
1.405951554727131736e-01,2.549777459130861246e+01
-1.263185336047172314e-01,2.541348170895127367e+01
1.864241532241095456e-02,2.516928561033962097e+01
-1.091408126732211770e-01,2.541693008056828162e+01
6.710142738709912180e-01,2.489171830820886910e+01
1.290610526179030160e-01,2.469090252571010069e+01
8.036216631873429606e-01,2.465128723581915438e+01
-4.940452924531832934e-01,2.548801977803552177e+01
-1.028123369666268161e+00,2.549024420642979294e+01
5.711112171477950028e-02,2.527290169675308817e+01
2.352080512418197600e-01,2.508905726436355010e+01
-1.069675345423561907e-01,2.482455177684967040e+01
-1.660923291115459222e-01,2.497583917761990335e+01
-2.335786340597216793e-01,2.520464778581443710e+01
-2.893723470303406486e-01,2.518150913599020768e+01
-2.324488932552739584e-01,2.520927397673263926e+01
-3.396250939917102585e-01,2.551796469273007162e+01
1.581536163971719589e-03,2.508484415945277135e+01
-3.097674112393669077e-01,2.542976959672302328e+01
3.486672336693601437e-01,2.474469016350978734e+01
-2.558262753497686504e-01,2.508812690152863922e+01
8.445342044514276836e-01,2.461541300697192014e+01
4.019433922351822730e-02,2.515486470699586619e+01
4.517993338532271252e-01,2.461259133344677608e+01
-1.387051236564929013e-01,2.514632931244224068e+01
-4.988159908736662373e-01,2.558690868732183787e+01
3.912781136176164409e-01,2.487416277723675151e+01
3.292901337712699217e-01,2.505671913814472163e+01
-1.849954224168470773e-01,2.466077393096683323e+01
-5.075590484728351726e-01,2.558634701198335648e+01
-4.723545007594189826e-01,2.502617545378264552e+01
4.299562440157735921e-01,2.508400223695531750e+01
-5.031216724619618219e-01,2.548313677102749253e+01
2.418089279712454243e-01,2.499724487743976908e+01
1.810720716796510033e-02,2.525607456062454759e+01
1.084491519402774884e-02,2.508879632153141870e+01
1.333158025431657734e-02,2.503141735301826287e+01
2.206555781835319863e-01,2.485853634166610249e+01
8.064935693692767416e-01,2.471987570639866050e+01
-1.423965221974334838e-01,2.498820902203814143e+01
5.987747274625156990e-01,2.508209979236273313e+01
-1.837210255909837997e-02,2.514834460827191265e+01
1.227177676473321100e+00,2.460774885598862838e+01
-1.234285495928020282e-01,2.531468201915439664e+01
3.690387228666125452e-01,2.509235872940246992e+01
4.052970467289966905e-01,2.485331231634542348e+01
-1.865610479416801581e-02,2.483607703899209795e+01
6.679618333641457184e-02,2.510920774840649727e+01
-2.340091147809957306e-01,2.500432281496190967e+01
5.737066224215112697e-01,2.476498000658791909e+01
4.392050040892705454e-01,2.487486189287684368e+01
-8.419422462834091903e-02,2.495800517248229156e+01
-1.044885887321033380e+00,2.538970428713170335e+01
-6.435474494623072417e-01,2.542906773062478365e+01
4.132795171010208435e-01,2.487350218400274926e+01
4.430760006067089307e-01,2.501539992712219274e+01
-3.073340892063072260e-01,2.567464375886333272e+01
-1.325030387323913317e-01,2.546915731520467219e+01
-5.390325820224717290e-01,2.531583015570795325e+01
-1.008759771184770671e-01,2.461963008306381084e+01
1.819874020351974764e-01,2.533817811004584541e+01
5.702614303992241673e-01,2.507008440267542326e+01
1.635146986999700403e-01,2.438865214179145369e+01
-2.625022438091590971e-01,2.485814391209851237e+01
-2.144405899093904111e-01,2.510241040183146310e+01
2.771899426325745708e-01,2.487192293062986437e+01
3.384794702939579736e-01,2.468284557682060409e+01
2.834075837244398599e-01,2.513975882612795942e+01
2.083123704553919708e-01,2.504415677269360074e+01
8.564953065448221992e-02,2.508305050021740357e+01
-1.005208689247897524e+00,2.608841162023061599e+01
-6.338501105494742660e-02,2.529031415869295074e+01
7.854129227972315164e-01,2.459951151948219561e+01
-8.431810503925518674e-02,2.465734910700561855e+01
-3.519102196226207013e-01,2.499684319286092560e+01
6.743773120523464115e-01,2.477101190790193286e+01
-2.770859518991422021e-01,2.563830281173108006e+01
-5.428535893424424330e-02,2.496018906754878230e+01
4.224406830860019113e-01,2.507075483116475567e+01
6.576690494122416908e-02,2.523480921393107934e+01
-3.905648386096949309e-01,2.497301961950421756e+01
5.135130908452225640e-01,2.511460335193417492e+01
3.093505542350172277e-01,2.521614224387401038e+01
3.617160604709646066e-01,2.490028225764940117e+01
-9.234656521517337069e-02,2.523451026272546827e+01
-4.970223900650445614e-01,2.511383495414581191e+01
8.300322678293881040e-02,2.456122760344564426e+01
-5.961131349345407671e-01,2.524804251219100237e+01
4.826640792358745102e-01,2.503183352169492082e+01
4.941557225923318697e-01,2.507741612579073376e+01
-5.989310061948494024e-01,2.571593759754506081e+01
-4.866709771407329299e-01,2.523429177815314972e+01
1.200107890880879324e-01,2.492812801469370143e+01
2.577837600706658350e-01,2.520708477620585342e+01
9.937573392408154405e-01,2.461386834245561062e+01
-8.140403657219792422e-01,2.554588044624337329e+01
2.862199338843112173e-01,2.496682880981236252e+01
-1.504207800818839758e-01,2.531960197215146025e+01
2.318811687371216124e-01,2.515169375196375867e+01
-2.828018626176209693e-01,2.525519386702656277e+01
-1.738250457459500353e-01,2.483394152856934411e+01
2.518159717188375168e-01,2.461149264907063383e+01
4.287616157095541780e-02,2.505629673730791396e+01
-3.827073236978897341e-01,2.522786637539210730e+01
-7.804191656273928857e-02,2.520021428045310330e+01
-4.382352579479942278e-03,2.516701623696120294e+01
-4.283024783010240810e-01,2.507711300083450467e+01
7.164082168687926355e-01,2.508004101478707071e+01
3.588352282154225747e-01,2.456670132498992487e+01
-1.824741844628583465e-01,2.529690229074727625e+01
1.829011237689570635e-02,2.508307360581923362e+01
2.518554346581360903e-01,2.498968157293892745e+01
-4.366703149943624851e-01,2.444434954459223519e+01
-5.937924735085076122e-02,2.521161980109371115e+01
1.338600091618964427e-01,2.526112581855009154e+01
-5.157917549309090077e-01,2.537502628761154710e+01
8.096775664441580034e-02,2.522309760572681725e+01
6.589446023773923855e-01,2.530411471456949357e+01
9.300418544915203256e-01,2.466676224594411693e+01
-1.356865878751065679e-01,2.518642660797979715e+01
-2.757657093136351989e-01,2.490301523488842506e+01
-1.126006813861764044e-01,2.523390605656941688e+01
1.110573202429314676e-01,2.473811057458634366e+01
4.187196556092409594e-01,2.475984519396003591e+01
6.634202530826343036e-01,2.480587730704260707e+01
-4.794921976291242061e-01,2.565957967834030384e+01
1.625069740751897029e+00,2.434716054222707626e+01
-1.273670755662656973e-01,2.451704361286933676e+01
3.945900197863743131e-01,2.477366285957527836e+01
-4.572896950769163027e-01,2.520639868337586620e+01
3.303045553303789461e-01,2.508008921082777931e+01
-5.982715945336174457e-01,2.504615200335786795e+01
-3.434586651806601054e+00,2.817336893395708941e+01
-1.567924354442389756e+00,2.644757103331070525e+01
-2.816119918733939187e+00,2.793153400894300731e+01
-9.813553196016968627e-01,2.656759059670618228e+01
-2.278669313600804713e+00,2.715682918361133602e+01
-2.201406736726493563e+00,2.747329740588700275e+01
-2.945934731416727459e+00,2.765179108833621768e+01
-3.144399390975980424e+00,2.857687863881335133e+01
-1.834907304159784758e+00,2.700084338839265286e+01
-1.985859253989200823e+00,2.691756537356561196e+01
-2.097188946279722188e+00,2.784606247849684735e+01
-3.826035258169984132e+00,2.878164914863251411e+01
-2.145784151941114715e+00,2.797534664215762135e+01
-3.525925436198654950e+00,2.828093055408890777e+01
-7.051895465196800217e-01,2.620251800022437649e+01
-8.612572475889628265e-01,2.571965362759645402e+01
-2.043757296142945989e+00,2.648848718304721572e+01
-2.285809371078340035e+00,2.738543855660253357e+01
-2.472117663445459357e+00,2.703826622471910213e+01
-2.158861685469684488e+00,2.745818926289359396e+01
-1.518450074181423304e-01,2.594963724692486906e+01
-2.938169184389778366e+00,2.768602633523481416e+01
-1.207267566722478591e+00,2.664373426970342962e+01
-1.313863639398526573e+00,2.657174579305784690e+01
-1.978144068654994925e+00,2.682699957471987418e+01
-2.794793955851371692e+00,2.775608686793131241e+01
-2.807033866852567172e+00,2.702731995125954612e+01
-2.282030200513148088e+00,2.745621523241592499e+01
-8.502024286057618951e-01,2.623126916897640015e+01
-2.025096665148986119e+00,2.698441817413645083e+01
-2.355478174193304852e+00,2.755467201329544480e+01
-1.647553325747409758e+00,2.686519383004844386e+01
-1.628152997157496173e+00,2.678140291494583991e+01
-2.875842313045204435e+00,2.816624797418948845e+01
-1.944916045072805133e+00,2.711523862204031943e+01
-1.224461190483449258e+00,2.636834133856016038e+01
-3.315662939944367338e+00,2.839634678406997637e+01
-2.073196058061636649e+00,2.759610895058908753e+01
-1.557671613999595195e+00,2.658399003300594998e+01
-1.846933742640462839e+00,2.680932530142686687e+01
-1.492478309366216394e+00,2.644993949610190853e+01
-1.914370883280035684e+00,2.714464076061816300e+01
-2.082867251988755442e+00,2.660419442214859131e+01
-2.874987953555056208e+00,2.813031226223347403e+01
-2.920279900948507645e+00,2.786823364434732042e+01
-1.869922479042703145e+00,2.713817385111772396e+01
-2.174517820820156544e+00,2.714296922138858648e+01
-1.201139279168806695e+00,2.648879848760943645e+01
-2.285889357616071038e+00,2.789244127940525786e+01
-1.851960544799112540e+00,2.685298042338953906e+01
-2.771272752794885719e+00,2.771290912790934158e+01
-2.518855190553395573e+00,2.752482862917686646e+01
-1.866763883883944430e+00,2.757544923049213992e+01
-2.422856924569170900e+00,2.786006692719539046e+01
-2.709271268129867849e+00,2.826944760600202500e+01
-2.790866149962887732e+00,2.788485887355658832e+01
-2.412958127640241202e+00,2.704012639459601886e+01
-1.714386159072333271e+00,2.674470815202349527e+01
-1.923788900980191841e+00,2.694725805423705367e+01
-2.144544808322798701e+00,2.727161623707988980e+01
-3.244667253557565800e+00,2.828696836726698649e+01
-1.563033394492780559e+00,2.640113876158330797e+01
-3.196426396738957010e+00,2.791145047054305905e+01
-2.160956928095156826e+00,2.695637072218330488e+01
-3.214737672770212384e+00,2.856355593047937447e+01
-2.838044330218764344e+00,2.791948726950335669e+01
-2.658576199741098378e+00,2.732716416965694606e+01
-1.780079175629563082e+00,2.703451437537033542e+01
-3.172394623048404583e+00,2.788946323714460362e+01
-1.355602277975997083e+00,2.664551189879951565e+01
-1.919569979610677990e+00,2.661926760178177531e+01
-9.779467926467688699e-01,2.625769964806801227e+01
-2.966202997396308660e+00,2.834499989953788202e+01
-2.404128144893061148e+00,2.695534792702036242e+01
-2.412110529525318015e+00,2.739958953519741414e+01
-2.758575347867061822e+00,2.742907257034273627e+01
-1.413108071249418174e+00,2.665760083691708360e+01
-2.674048866138679870e+00,2.785646037350939963e+01
-1.775982914354763409e+00,2.681317396945379272e+01
-2.623825546663933750e+00,2.746753287250143316e+01
-1.962109980623452543e+00,2.679318591975082597e+01
-2.442535199939509738e+00,2.721665362423786760e+01
-2.076245204597793048e+00,2.734755591735913072e+01
-1.281101778851301276e+00,2.655046540604320171e+01
-1.576041975909976856e+00,2.643254013956299886e+01
-3.665555025797107902e+00,2.830459219398740345e+01
-3.446302016853454830e+00,2.847460361857422484e+01
-3.139645628335447469e+00,2.818716163437663980e+01
-2.131571091326811995e+00,2.653732957513445712e+01
-1.282706379407173358e+00,2.624224716911718502e+01
-2.992447931702539421e+00,2.867718335720787692e+01
-2.145169437772047161e+00,2.751275637440765820e+01
-2.285448336205554654e+00,2.759566719221289333e+01
-2.535872114122522447e+00,2.738765982854372538e+01
-2.158609126493502117e+00,2.726278479917776565e+01
-1.693940330576317876e+00,2.756797609656370796e+01
-1.639611894547080340e+00,2.697115265708172060e+01
-3.018223021156856589e+00,2.843289560296869922e+01
-3.337767264012768464e+00,2.815612912942690116e+01
-2.892233313983172849e+00,2.803190634764806433e+01
-2.814133047134504295e+00,2.729553598609118836e+01
-2.194857801569433775e+00,2.740051941391912749e+01
-8.763103465075978704e-01,2.640014044531614346e+01
-3.220183723869492809e+00,2.850081638730646105e+01
-1.071889018864787602e+00,2.657081599822907592e+01
-1.754187195879676864e+00,2.677449869150667539e+01
-2.917669556741874004e+00,2.811644132611707292e+01
-1.516651458894436644e+00,2.632849455275531625e+01
-1.696929595327613782e+00,2.687980488457537831e+01
-1.026253697089387629e+00,2.614531336564173358e+01
-1.811464978000987713e+00,2.701081596681462216e+01
-1.361462470129072955e+00,2.661659230526769093e+01
-3.455049910983028383e+00,2.814283395029748647e+01
-1.965640135319361548e+00,2.715374257160714677e+01
-2.739765281013834652e+00,2.763706734315239544e+01
-2.142113230175958449e+00,2.677886890463263114e+01
-3.095799286027187236e+00,2.749776269060581058e+01
-1.811287304229558970e+00,2.706140245400453637e+01
-1.548868807390249458e+00,2.665149645847510840e+01
-2.217116532262942030e+00,2.766362644746825339e+01
-2.457394556458343260e+00,2.731539834882726225e+01
-1.970077666386849558e+00,2.755071360299214689e+01
-3.606689193767515178e+00,2.847692189212601832e+01
-1.485813070785358292e+00,2.725529801742684910e+01
-2.104225874445653233e+00,2.708261043240423405e+01
-4.177176288735704901e+00,2.898938682886631923e+01
-3.307698096145990974e+00,2.815022758830194505e+01
-1.248843397267123123e+00,2.659190327811320742e+01
-2.124021682529559030e+00,2.737407755381316576e+01
-2.436907652488262244e+00,2.740774074923955439e+01
-8.869296501557748513e-01,2.620348411253007015e+01
-1.798014163321035142e+00,2.672338460241235225e+01
-1.522720623939076035e+00,2.718206650534220259e+01
-8.377964243708433401e-01,2.630606629929985374e+01
-4.691007811375992986e+00,2.932583139733938538e+01
-2.413232053001493682e+00,2.750648469603988389e+01
-3.001706398976338619e+00,2.841999571000670244e+01
-2.724097651498606609e+00,2.774934322537526299e+01
-3.257984267006118984e+00,2.815754850842472123e+01
-2.855787772146946679e+00,2.798257213287619294e+01
-2.779945751445591640e+00,2.745475873107240616e+01
-2.105804638240623916e+00,2.763300440938377278e+01
-1.720381977201110857e+00,2.745903373709180784e+01
-6.533378825184250616e-01,2.598797067930832583e+01
-1.665505777845226021e+00,2.714990760219951937e+01
-3.063508810927274340e+00,2.839735210193915549e+01
-1.295441010824195160e+00,2.692157849136362557e+01
-2.717864180198176882e+00,2.749513817521500414e+01
-3.236109837726324656e+00,2.810255903274503453e+01
-1.790228501589059107e+00,2.712034625808206201e+01
-2.845647800069645683e+00,2.767123527471721900e+01
-3.158727302870179443e+00,2.784649653529053026e+01
-2.388437834485731770e+00,2.738557804725279254e+01
-1.283907027421438585e+00,2.630790103673624003e+01
-1.830107747542019325e+00,2.688793971107491743e+01
-3.040428404450047140e+00,2.793153647296725239e+01
-1.419147729725011686e+00,2.638351691112894315e+01
-3.517124562470080207e+00,2.847246833392066634e+01
-2.355649683736324107e+00,2.746101729626368027e+01
-2.282248864943134947e+00,2.639640139232887961e+01
-3.484951091285342528e+00,2.854947263705074079e+01
-1.516613636282095001e+00,2.700462411458065759e+01
-3.002732377251671636e+00,2.779349643782961365e+01
-3.364159611404730299e+00,2.846799653798057506e+01
-3.188569810286118411e+00,2.810932561129799723e+01
-2.303254718582703475e+00,2.713043189802857214e+01
-1.242221624589401330e+00,2.672435266105333795e+01
-2.128598620806688047e+00,2.728953288250215437e+01
-2.777903752412484550e+00,2.795297116033879092e+01
-2.065593492358857475e+00,2.720235393740697560e+01
-3.969299726429653674e+00,2.848797276400124900e+01
-2.674363843047615319e+00,2.780173241680527241e+01
-1.685003606433667755e+00,2.677136523867859808e+01
-2.523521727966347328e+00,2.786729740399523791e+01
-1.600056932110284436e+00,2.749365523267620404e+01
-3.414944146904698385e+00,2.848452191115588050e+01
-9.445589984113311743e-01,2.603045657554164194e+01
-6.513101089008799249e-01,2.575249613972520280e+01
-5.454422378813355010e-01,2.650682793960854511e+01
-1.867736856356980724e+00,2.747311123501280505e+01
-3.165433101645547254e+00,2.804350406774533511e+01
-2.188472230965366805e+00,2.733531785434276173e+01
-2.181583833377366943e+00,2.753050067981234506e+01
-2.731168409138337694e+00,2.754596180692890073e+01
-1.640758459303022221e+00,2.679179777785387628e+01
-2.968900866050386611e+00,2.786743874094380047e+01
-1.428936369435565013e+00,2.663032209040595433e+01
-1.859923148484750044e+00,2.706184968857263229e+01
-3.923288968190380643e+00,2.948577996010235935e+01
-2.685772093824208895e+00,2.773996221653639793e+01
-2.000651399501588656e+00,2.789879241306904589e+01
-2.105675891078924167e+00,2.755975435090561731e+01
-3.675614564809951190e+00,2.849726058716303712e+01
-1.925427283512263443e+00,2.752209607228806831e+01
-3.246368446417982057e+00,2.801115925630071146e+01
-2.126606836975543757e+00,2.753326846440424802e+01
-1.778574589146959539e+00,2.708750924245490665e+01
-3.166329800944993167e+00,2.807096011133062774e+01
-1.758428283152120741e+00,2.667987164482311613e+01
-2.479516256764533466e+00,2.818022951253267649e+01
-2.292968802889099322e+00,2.746465446709279945e+01
-2.863204381685871880e+00,2.827980190519403081e+01
-2.730273185337907194e+00,2.720453843173804032e+01
-3.568843117820108546e-01,2.638804324256044254e+01
-2.533715387568104660e+00,2.748507179080245066e+01
-3.504703813314353766e+00,2.886606988681613117e+01
-3.196423009584950847e+00,2.853071513836491491e+01
-2.828943802432711152e+00,2.763519401366775341e+01
-2.639770319501284490e+00,2.808989617900385483e+01
-3.616563188656872541e+00,2.843834853713679678e+01
-1.708888738609747548e+00,2.709439528937424058e+01
-2.555676602934568109e+00,2.773035956413129810e+01
-3.661763927261677765e+00,2.835176164120018427e+01
-1.974071799827548546e+00,2.724813955551702094e+01
-2.536557138086081409e+00,2.755882797730203038e+01
-2.476097255694686083e+00,2.735525572153515128e+01
-1.135941402253337174e+00,2.685473510050249502e+01
-3.438020801645905067e+00,2.887034517059728955e+01
-1.412820028908686965e+00,2.728570168592059275e+01
-3.875880530556301551e-01,2.547749024560354769e+01
-1.083709321536534986e+00,2.628410736880669418e+01
-2.776261251150678788e+00,2.786792192640643151e+01
-3.370943767959548865e+00,2.819611550385176102e+01
-2.409417671818307127e+00,2.765989386741587452e+01
-2.861257789619390479e+00,2.859602458007863035e+01
-2.056938157749321761e+00,2.696122703672941867e+01
-2.494991574674227053e+00,2.772571580005619651e+01
-2.085107289304964695e+00,2.723338207274052536e+01
-1.066166374600086897e+00,2.635083891271708012e+01
-1.794452887849125489e+00,2.620324271768107138e+01
-1.743580781316879325e+00,2.697328713237007847e+01
-2.664761982873216084e+00,2.741650985801331331e+01
-2.198643364087619290e+00,2.760275805254029180e+01
-3.319894497278966128e+00,2.826581518697532402e+01
-2.635720390869170870e+00,2.752042115587263638e+01
-2.246061698888016878e+00,2.741236390364623432e+01
-3.152871582614057644e+00,2.840867956560570917e+01
-1.604793027355469803e+00,2.689160113078985503e+01
-2.117553065802145085e+00,2.745215692626085513e+01
-2.021860583187368832e+00,2.638471657452942765e+01
-3.051132206079504527e+00,2.796526246156386364e+01
